Rank,Word,Score,Match,Exact,Frequency
3387,IONIC,5073.0,4392,1362,0.000696
3388,DITCH,5072.0,4441,1262,0.000889
3389,BOOST,5069.5,4152,1835,0.000598
3390,FLACK,5068.5,4397,1343,4.6e-05
3391,FILTH,5067.5,4401,1333,0.000249
3392,POLIO,5066.5,4278,1577,0.000149
3393,ADAPT,5066.0,4456,1220,0.000955
3394,FLAKY,5065.5,4279,1573,4.9e-05
3395,ALKYD,5063.0,4637,852,3.5e-05
3396,CALLA,5062.5,4123,1879,3e-05
3397,SPILL,5062.0,4265,1594,0.000505
3398,HYDRO,5059.5,4681,757,0.000599
3399,DRUNK,5059.0,4395,1328,0.001233
3400,QUOIN,5058.5,4395,1327,1.2e-05
3401,BOSCH,5057.5,4326,1463,0.000162
3402,MILCH,5057.5,4372,1371,7.9e-05
3403,ORTHO,5056.5,4601,911,0.000157
3404,PUPAL,5055.0,4393,1324,7.6e-05
3405,PURDY,5054.5,4224,1661,0.000104
3406,UDELL,5054.0,4618,872,1.2e-05
3407,ANNAL,5054.0,4379,1350,2.2e-05
3408,SULKY,5051.5,4137,1829,6.9e-05
3409,XENON,5051.0,4385,1332,0.00012
3410,RISHI,5048.0,4617,862,2.8e-05
3411,DIMLY,5048.0,4278,1540,0.000254
3412,PITCH,5046.5,4367,1359,0.001908
3413,BUILD,5045.5,4280,1531,0.006467
3414,GLEBE,5045.5,4280,1531,8.1e-05
3415,ROWDY,5044.0,4320,1448,6.9e-05
3416,GRUBS,5042.5,4471,1143,9.6e-05
3417,MITCH,5041.5,4381,1321,0.000191
3418,QUITS,5040.5,4407,1267,9.8e-05
3419,QUINT,5037.5,4301,1473,5e-05
3420,FLECK,5037.5,4448,1179,5.3e-05
3421,GUSTY,5035.5,4306,1459,3.3e-05
3422,ALACK,5034.5,4325,1419,2.5e-05
3423,BROCK,5034.0,4305,1458,0.000323
3424,FREER,5031.0,4088,1886,0.00026
3425,SWING,5030.0,4305,1450,0.001247
3426,THUJA,5029.5,4505,1049,2.1e-05
3427,RAJAH,5028.0,4298,1460,0.000152
3428,FRILL,5027.5,4264,1527,3.5e-05
3429,SLOOP,5027.5,4259,1537,0.000188
3430,FROWN,5027.5,4387,1281,0.000327
3431,SIXTH,5025.5,4276,1499,0.003559
3432,SPOON,5022.5,4248,1549,0.000538
3433,FATTY,5021.0,4063,1916,0.00123
3434,NAPPY,5020.5,4250,1541,2.3e-05
3435,MESSE,5019.5,4104,1831,2.3e-05
3436,ZILLA,5018.0,4403,1230,2.7e-05
3437,GUTTA,5018.0,4385,1266,9.8e-05
3438,RUNNY,5017.0,4156,1722,3.1e-05
3439,SAVVY,5016.0,4004,2024,0.000106
3440,CHEVY,5016.0,4273,1486,0.000119
3441,LICIT,5015.5,4309,1413,2.7e-05
3442,UNFIT,5015.0,4560,910,0.000575
3443,QUILT,5013.5,4312,1403,0.000227
3444,CHEWY,5012.0,4289,1446,2.1e-05
3445,TEPEE,5011.5,3920,2183,2.5e-05
3446,SPOOL,5011.5,4259,1505,0.000146
3447,OMAHA,5007.5,4540,935,0.000684
3448,TWEED,5007.0,4262,1490,0.000207
3449,JIHAD,5006.0,4464,1084,0.000132
3450,GUILD,5006.0,4302,1408,0.000721
3451,HADJI,5004.5,4464,1081,2e-05
3452,QUALM,5004.0,4420,1168,1.7e-05
3453,BOTCH,5003.5,4240,1527,1.2e-05
3454,FENNY,5003.5,4066,1875,1.1e-05
3455,PITHY,5003.0,4249,1508,5.7e-05
3456,GODLY,5002.0,4159,1686,0.000265
3457,SQUAB,5001.5,4385,1233,1.7e-05
3458,BOOTS,5000.5,4152,1697,0.001281
3459,SLOPS,5000.5,4215,1571,2.8e-05
3460,TEMPT,4998.5,4324,1349,0.000239
3461,TABBY,4997.5,4150,1695,4.6e-05
3462,PLUSH,4996.5,4353,1287,0.000124
3463,VERRE,4996.0,4045,1902,1.5e-05
3464,WHELP,4995.5,4519,953,2.2e-05
3465,WALLY,4994.5,4050,1889,0.000118
3466,BOWLS,4994.0,4283,1422,0.000417
3467,SHOJI,4993.0,4371,1244,2.8e-05
3468,JACOB,4992.0,4419,1146,0.002111
3469,FELLY,4992.0,4128,1728,1.1e-05
3470,MEESE,4991.0,4020,1942,3.7e-05
3471,PINON,4990.5,4211,1559,1.9e-05
3472,TOUGH,4989.5,4276,1427,0.001535
3473,NITTY,4989.0,4233,1512,1.8e-05
3474,CACAO,4987.0,4141,1692,0.000136
3475,PISUM,4986.5,4431,1111,3.2e-05
3476,BLINK,4986.0,4245,1482,0.000176
3477,MOSSI,4983.0,4343,1280,1.1e-05
3478,UNION,4982.0,4431,1102,0.023609
3479,ROOMY,4981.5,4120,1723,7.3e-05
3480,DOUBT,4981.0,4278,1406,0.011503
3481,NISUS,4980.5,4435,1091,1.3e-05
3482,FOCUS,4980.5,4328,1305,0.007177
3483,WHEEL,4978.5,4229,1499,0.003664
3484,SLUMP,4977.5,4317,1321,0.000221
3485,EMMER,4976.5,4330,1293,2.3e-05
3486,CADDY,4969.5,4028,1883,5.4e-05
3487,SHOCK,4967.5,4188,1559,0.003418
3488,KNEED,4967.0,4299,1336,2.6e-05
3489,FLOOR,4964.5,4258,1413,0.009808
3490,DINGY,4964.5,4159,1611,0.000131
3491,COOLY,4962.0,3934,2056,1.3e-05
3492,HYOID,4959.5,4417,1085,5.6e-05
3493,HINDU,4955.5,4435,1041,0.001179
3494,SASSY,4954.5,3832,2245,3.2e-05
3495,HEIGH,4953.5,4280,1347,2.1e-05
3496,KELLY,4952.5,4158,1589,0.001578
3497,EQUIP,4952.0,4571,762,0.00055
3498,WHANG,4950.5,4363,1175,1.2e-05
3499,PUBIS,4950.0,4301,1298,0.000104
3500,CLUNG,4949.5,4309,1281,0.000417
3501,SUNNY,4949.5,3873,2153,0.00067
3502,PONTO,4948.5,4162,1573,1.6e-05
3503,STOOP,4947.5,4268,1359,0.000182
3504,DIDST,4946.5,4259,1375,0.000234
3505,QUEEN,4946.0,4156,1580,0.006703
3506,TOLYL,4944.0,4256,1376,1.1e-05
3507,BITCH,4943.0,4251,1384,0.000416
3508,STUCK,4942.0,4264,1356,0.001428
3509,SULLY,4938.0,3935,2006,0.000119
3510,THILL,4937.5,4229,1417,1.4e-05
3511,FUDGE,4936.5,4172,1529,8.4e-05
3512,DITTO,4936.0,4333,1206,0.000701
3513,MITIS,4935.0,4212,1446,1.3e-05
3514,SNOOP,4935.0,4248,1374,2.3e-05
3515,BENNE,4932.5,3856,2153,1.1e-05
3516,HILUM,4930.0,4386,1088,4e-05
3517,ALPHA,4929.5,4423,1013,0.001476
3518,LOUGH,4929.5,4267,1325,0.000121
3519,SNUCK,4929.5,4244,1371,4.5e-05
3520,DRUID,4928.5,4229,1399,6.3e-05
3521,LEGGY,4928.5,4206,1445,1.4e-05
3522,FIXED,4928.0,4180,1496,0.01111
3523,PSHAW,4927.5,4563,729,2.4e-05
3524,VINYL,4927.0,4376,1102,0.000466
3525,BELLE,4921.0,3918,2006,0.00059
3526,NULLO,4920.5,4368,1105,1.4e-05
3527,FICUS,4920.0,4339,1162,5.4e-05
3528,NINJA,4919.0,4346,1146,3e-05
3529,ZLOTY,4918.0,4204,1428,1.5e-05
3530,JUGAL,4917.0,4352,1130,1.5e-05
3531,TILTH,4915.5,4206,1419,4.8e-05
3532,BEVEL,4915.0,4047,1736,0.00016
3533,REFER,4910.5,4088,1645,0.00557
3534,ALWAY,4910.0,4150,1520,5e-05
3535,MOGUL,4908.5,4231,1355,0.000108
3536,BOGUS,4906.0,4196,1420,0.000107
3537,ITCHY,4904.0,4455,898,4.4e-05
3538,PAVAN,4902.5,4035,1735,1.1e-05
3539,PEELE,4900.0,3911,1978,3.6e-05
3540,VODKA,4899.0,4325,1148,0.000153
3541,ODIUM,4898.5,4513,771,7.5e-05
3542,JUNTO,4898.0,4330,1136,2.3e-05
3543,STUMP,4897.5,4326,1143,0.000425
3544,KASHA,4897.5,4264,1267,1.3e-05
3545,YOUNG,4897.0,4294,1206,0.027994
3546,MYOMA,4896.5,4382,1029,1.8e-05
3547,REVER,4896.5,4045,1703,1.4e-05
3548,SPITZ,4895.5,4222,1347,4.6e-05
3549,GADDI,4895.5,4278,1235,1.3e-05
3550,XYLEM,4893.0,4378,1030,9.5e-05
3551,BLUSH,4893.0,4237,1312,0.00037
3552,APPLY,4892.5,4261,1263,0.011601
3553,OHMIC,4891.0,4475,832,7.3e-05
3554,BYLAW,4890.5,4390,1001,5.9e-05
3555,SPICK,4890.5,4149,1483,1.3e-05
3556,CLACK,4890.0,4140,1500,4.2e-05
3557,SAMAJ,4888.0,3979,1818,5.2e-05
3558,SPIKY,4887.5,4031,1713,3.6e-05
3559,BATAK,4883.0,4012,1742,1.6e-05
3560,CRUMP,4883.0,4282,1202,7.2e-05
3561,SHOWY,4882.5,4013,1739,0.000146
3562,VANDA,4880.5,4109,1543,1.9e-05
3563,AMUCK,4880.5,4391,979,1.2e-05
3564,SWIFT,4878.0,4135,1486,0.001565
3565,FLING,4878.0,4237,1282,0.000196
3566,OFFAL,4875.5,4515,721,8.2e-05
3567,AMANG,4873.0,4282,1182,1.5e-05
3568,CURVY,4871.5,4029,1685,1.9e-05
3569,JANUA,4871.5,4079,1585,1.1e-05
3570,ALLAY,4871.0,4005,1732,0.000143
3571,FOUND,4868.5,4090,1557,0.058872
3572,TRUTH,4868.0,4166,1404,0.012189
3573,BLISS,4865.0,4110,1510,0.00074
3574,HEXYL,4865.0,4414,902,1.3e-05
3575,SWASH,4861.0,4068,1586,2.4e-05
3576,BEECH,4861.0,4106,1510,0.000367
3577,BEGUM,4860.0,4280,1160,5.3e-05
3578,GHOUL,4854.0,4267,1174,1.8e-05
3579,SMOCK,4852.0,4152,1400,6.4e-05
3580,OPIUM,4852.0,4439,826,0.000768
3581,SMOKY,4849.0,4034,1630,0.00026
3582,MALVA,4848.5,4060,1577,1.1e-05
3583,SPOCK,4848.0,4138,1420,4.9e-05
3584,CUSHY,4845.5,4123,1445,1.2e-05
3585,PROXY,4844.5,4053,1583,0.000581
3586,CAPPY,4844.5,3943,1803,1.1e-05
3587,LOGOS,4839.5,4165,1349,0.000258
3588,KLING,4838.5,4267,1143,4e-05
3589,AWASH,4837.0,4207,1260,6.2e-05
3590,CLUNK,4837.0,4149,1376,1.5e-05
3591,LIMIT,4836.0,4117,1438,0.007682
3592,LYNCH,4833.5,4321,1025,0.000692
3593,IDIOT,4832.0,4280,1104,0.000372
3594,HALAL,4829.0,3967,1724,2e-05
3595,SYLPH,4827.0,4221,1212,1.6e-05
3596,DILDO,4825.5,4258,1135,2.1e-05
3597,MAMBO,4825.0,4178,1294,2.1e-05
3598,CHINK,4825.0,4093,1464,5.5e-05
3599,MANNA,4824.5,3869,1911,0.000125
3600,JINJA,4822.5,4266,1113,1.5e-05
3601,EGGER,4822.5,4206,1233,2.6e-05
3602,RUMOR,4822.5,4207,1231,0.000297
3603,TYPIC,4821.5,4405,833,2.5e-05
3604,COCOA,4820.5,4046,1549,0.000607
3605,GOING,4820.5,4056,1529,0.029257
3606,MUNGO,4820.0,4220,1200,5.1e-05
3607,NINTH,4819.5,4167,1305,0.001941
3608,PALLA,4818.0,3917,1802,1.2e-05
3609,TEETH,4817.5,4070,1495,0.004313
3610,ROTOR,4816.5,4055,1523,0.000759
3611,DAVID,4816.5,4045,1543,0.010027
3612,FROCK,4813.5,4137,1353,0.000142
3613,MASSA,4813.0,3987,1652,9.4e-05
3614,VERVE,4811.5,3960,1703,4.9e-05
3615,POUCH,4809.5,4043,1533,0.000322
3616,SQUAW,4808.5,4190,1237,8.8e-05
3617,BLOWN,4807.0,4177,1260,0.001005
3618,REEVE,4803.0,3962,1682,0.000174
3619,CHEKE,4802.5,3968,1669,1.1e-05
3620,CURRY,4802.0,3860,1884,0.000396
3621,VICIA,4800.5,4190,1221,3.7e-05
3622,TAFFY,4799.5,3985,1629,3.3e-05
3623,CLIMB,4799.0,4206,1186,0.001128
3624,WOUND,4796.5,4063,1467,0.002752
3625,BURRO,4796.0,4077,1438,4.3e-05
3626,BEBOP,4794.0,4207,1174,2e-05
3627,HEDGE,4794.0,3996,1596,0.000657
3628,CHEEK,4794.0,3968,1652,0.001345
3629,LYSIS,4793.5,4314,959,0.000151
3630,SODDY,4789.0,3803,1972,1.9e-05
3631,ROLLO,4786.0,4086,1400,7.8e-05
3632,BOOZE,4784.0,3808,1952,9.7e-05
3633,GLOSS,4783.0,4121,1324,0.000324
3634,DINKY,4780.5,3999,1563,1.6e-05
3635,FOOTS,4780.0,3984,1592,1.9e-05
3636,USURY,4776.0,4203,1146,0.000234
3637,SKILL,4775.0,4011,1528,0.003881
3638,WAUGH,4773.5,4070,1407,0.000132
3639,OWING,4773.5,4313,921,0.004
3640,GHAZI,4773.0,4291,964,2.6e-05
3641,WOULD,4772.5,4074,1397,0.205185
3642,GAUZY,4769.5,3911,1717,2.1e-05
3643,DIXIE,4766.0,3932,1668,0.000226
3644,FINCH,4766.0,4063,1406,0.000306
3645,THICK,4766.0,4113,1306,0.005507
3646,DOWNY,4763.0,3931,1664,0.000135
3647,OUGHT,4759.0,4276,966,0.008239
3648,SCULL,4758.5,4053,1411,3.5e-05
3649,FLUID,4757.0,4112,1290,0.005447
3650,NICKY,4756.0,4131,1250,9.2e-05
3651,PINKY,4755.0,3925,1660,4.2e-05
3652,AWFUL,4754.0,4354,800,0.001219
3653,CUPID,4753.0,4078,1350,0.000159
3654,BUTYL,4752.0,4189,1126,0.000209
3655,EXCEL,4751.5,4192,1119,0.000537
3656,DEWEY,4751.0,3817,1868,0.000654
3657,WRUNG,4750.0,4170,1160,0.000141
3658,GRAFF,4746.0,4172,1148,7.1e-05
3659,TATTY,4745.0,3761,1968,1.3e-05
3660,ASSAY,4744.5,4061,1367,0.001029
3661,SPUNK,4744.0,4038,1412,2.2e-05
3662,OCCUR,4743.0,4354,778,0.010216
3663,CRUMB,4743.0,4166,1154,9.1e-05
3664,FOLIO,4742.5,3994,1497,0.000716
3665,PIXIE,4740.5,3858,1765,2.9e-05
3666,KUDOS,4739.0,4226,1026,2.4e-05
3667,FILCH,4738.5,4074,1329,1.1e-05
3668,SWILL,4738.5,3954,1569,2.5e-05
3669,BROOD,4737.0,3976,1522,0.000505
3670,STOOK,4735.0,4014,1442,1.2e-05
3671,WAHOO,4735.0,4120,1230,1.8e-05
3672,FISHY,4733.0,4051,1364,4.8e-05
3673,ABYSS,4731.5,4301,861,0.00027
3674,PADDY,4725.0,3822,1806,0.000395
3675,SNOOK,4722.5,3994,1457,3.2e-05
3676,FITCH,4722.5,4083,1279,0.000247
3677,MILKY,4722.5,3950,1545,0.000259
3678,IMPLY,4721.5,4204,1035,0.001517
3679,CROOK,4720.5,3970,1501,0.000285
3680,HAFIZ,4717.0,4101,1232,3.9e-05
3681,DIGHT,4717.0,4141,1152,1.5e-05
3682,WACKY,4716.0,3934,1564,2.3e-05
3683,JENNY,4715.5,3847,1737,0.000582
3684,KODAK,4715.5,4079,1273,0.000291
3685,BASSA,4714.5,3857,1715,2.2e-05
3686,DOZED,4714.0,3904,1620,6.6e-05
3687,DROOP,4714.0,4092,1244,8.7e-05
3688,VAGAL,4712.5,3952,1521,7e-05
3689,EJECT,4711.0,4202,1018,9e-05
3690,KULAK,4708.5,4122,1173,1.4e-05
3691,WINDY,4708.5,3942,1533,0.000205
3692,FUNDS,4708.5,4082,1253,0.014376
3693,CABBY,4706.0,3823,1766,1.2e-05
3694,TUNNY,4705.5,3787,1837,1.8e-05
3695,NANNY,4705.0,3714,1982,0.000137
3696,JELLY,4704.0,3909,1590,0.000385
3697,UNIFY,4701.0,4115,1172,0.000128
3698,CODON,4700.5,3909,1583,7.8e-05
3699,MURKY,4700.0,3910,1580,0.00012
3700,DOLLY,4700.0,3797,1806,0.000267
3701,BEZEL,4700.0,3866,1668,1.8e-05
3702,SWOON,4699.0,3937,1524,5.7e-05
3703,COUGH,4698.0,3949,1498,0.000761
3704,WINCH,4694.0,4036,1316,0.000196
3705,COYLY,4691.0,3806,1770,2.5e-05
3706,THEFT,4687.5,4076,1223,0.001036
3707,FILMY,4686.5,3920,1533,3.4e-05
3708,MIGHT,4686.5,4081,1211,0.050162
3709,GOUDY,4681.0,3855,1652,1.6e-05
3710,PHEBE,4679.5,3900,1559,5.3e-05
3711,WORRY,4678.0,3750,1856,0.002179
3712,YUCCA,4677.5,4178,999,9.7e-05
3713,CRICK,4677.5,3891,1573,7.7e-05
3714,DRYLY,4677.5,3949,1457,9.2e-05
3715,GALLA,4675.0,3823,1704,2.9e-05
3716,POLLY,4674.5,3723,1903,0.000367
3717,FLUSH,4672.5,4069,1207,0.000658
3718,DYING,4670.0,4159,1022,0.002466
3719,MOLLY,4669.5,3737,1865,0.000525
3720,MOSSY,4669.5,3793,1753,0.0001
3721,BATTA,4669.0,3787,1764,1.1e-05
3722,JINGO,4669.0,4121,1096,1.9e-05
3723,GOLGI,4668.5,4067,1203,0.000143
3724,PAPAL,4666.5,3817,1699,0.0006
3725,ALLAH,4666.0,3967,1398,0.000521
3726,HUNKS,4664.5,4088,1153,1.7e-05
3727,SLUSH,4662.5,3858,1609,6.9e-05
3728,SLOWS,4661.5,3904,1515,0.000158
3729,FINIS,4659.5,3894,1531,5e-05
3730,JETTY,4658.5,3895,1527,0.000182
3731,NAVVY,4656.5,3898,1517,1.2e-05
3732,FUROR,4656.0,3909,1494,5e-05
3733,HOLLY,4656.0,3773,1766,0.000508
3734,DOTTY,4654.5,3783,1743,2.6e-05
3735,SQUID,4651.5,3948,1407,0.00016
3736,NYLON,4651.0,4185,932,0.000382
3737,WITCH,4650.5,4056,1189,0.000648
3738,JESUS,4650.0,4097,1106,0.008039
3739,JUDGE,4648.5,3953,1391,0.013064
3740,CONCH,4648.0,3795,1706,0.000103
3741,EVOKE,4647.5,4012,1271,0.000282
3742,CHILL,4646.0,3902,1488,0.000647
3743,BILBO,4643.5,4053,1181,2.7e-05
3744,BLITZ,4640.5,4011,1259,7.7e-05
3745,AMASS,4639.5,3987,1305,5e-05
3746,DILLY,4639.5,3808,1663,3e-05
3747,FUNDI,4638.0,4101,1074,2e-05
3748,KAPOK,4636.0,4005,1262,2.3e-05
3749,BLICK,4635.5,3938,1395,1.7e-05
3750,CROCK,4635.0,3880,1510,4.6e-05
3751,SKINK,4635.0,3883,1504,1.2e-05
3752,PUNCH,4634.0,3929,1410,0.000915
3753,SODOM,4633.5,3823,1621,0.000102
3754,TWIST,4630.0,3940,1380,0.000777
3755,POTTY,4629.0,3709,1840,3.1e-05
3756,MUNCH,4629.0,3943,1372,7.6e-05
3757,ENDED,4628.5,4008,1241,0.004968
3758,JEREZ,4627.0,3857,1540,1.5e-05
3759,WISPY,4626.5,3974,1305,3.2e-05
3760,YAJNA,4624.5,3947,1355,1.1e-05
3761,ZAMAN,4622.5,3868,1509,2.7e-05
3762,JAPAN,4621.5,3859,1525,0.009478
3763,LEVEE,4620.5,3584,2073,0.000361
3764,EMMET,4619.5,3961,1317,0.000105
3765,KNACK,4617.5,4097,1041,0.000113
3766,BOOTY,4616.5,3621,1991,0.000178
3767,DUTCH,4616.0,4023,1186,0.00315
3768,KIOSK,4611.5,3997,1229,5.6e-05
3769,COMIC,4609.5,3884,1451,0.000902
3770,MISSY,4609.0,3804,1610,7.8e-05
3771,WITHY,4607.0,3938,1338,1.7e-05
3772,DWELL,4606.5,4087,1039,0.00101
3773,CHICO,4606.5,3920,1373,0.000128
3774,BROOM,4606.0,3916,1380,0.000337
3775,JALAP,4603.0,3870,1466,1.7e-05
3776,FLOSS,4602.0,3931,1342,7.4e-05
3777,JUDAH,4601.5,4046,1111,0.000605
3778,MULCH,4601.5,3954,1295,0.00016
3779,KEECH,4601.0,3968,1266,1.3e-05
3780,VAJRA,4600.0,3921,1358,2.2e-05
3781,MUSHY,4596.0,3931,1330,4e-05
3782,LLAMA,4596.0,3931,1330,4.6e-05
3783,HILLY,4595.5,3784,1623,0.000256
3784,DITTY,4594.0,3794,1600,4.2e-05
3785,BLOCK,4593.0,3927,1332,0.006565
3786,PLUNK,4592.5,3943,1299,1.1e-05
3787,SCOOP,4592.5,3941,1303,0.000209
3788,BLIMP,4591.0,4000,1182,1.7e-05
3789,SOGGY,4591.0,3612,1958,6.1e-05
3790,KEYED,4589.5,3874,1431,0.00018
3791,BIGHT,4588.0,3951,1274,0.00013
3792,CINCH,4587.5,3806,1563,3.6e-05
3793,FLOWN,4586.5,4009,1155,0.000486
3794,MUTCH,4585.5,3963,1245,1.5e-05
3795,QUELL,4584.5,4001,1167,0.000104
3796,WEEDY,4583.0,3817,1532,6.5e-05
3797,BONNY,4582.5,3545,2075,9.4e-05
3798,HAPPY,4581.5,3787,1589,0.007207
3799,BURGH,4580.5,3902,1357,0.000234
3800,HUMIC,4577.0,4068,1018,0.000104
3801,BOSSY,4571.0,3663,1816,4.1e-05
3802,ABAFT,4570.0,3982,1176,2.9e-05
3803,JUNCO,4569.0,4003,1132,1.7e-05
3804,GROOM,4566.5,3938,1257,0.000363
3805,VULVA,4560.0,4041,1038,0.000111
3806,RIGID,4560.0,3928,1264,0.002033
3807,SKIMP,4559.0,3957,1204,1.1e-05
3808,NAWAB,4554.5,3935,1239,9.1e-05
3809,RUGBY,4553.5,3940,1227,0.00026
3810,IGLOO,4550.0,4184,732,2.3e-05
3811,TODDY,4545.0,3717,1656,4.3e-05
3812,NANGA,4543.5,3761,1565,1.1e-05
3813,DOOMS,4543.5,3823,1441,2.1e-05
3814,ALKYL,4543.5,4107,873,0.000341
3815,VISIT,4541.5,3871,1341,0.007958
3816,PLAZA,4539.0,3865,1348,0.00081
3817,HURRY,4539.0,3704,1670,0.001109
3818,EXPEL,4538.5,3986,1105,0.000232
3819,SWUNG,4533.0,3887,1292,0.000799
3820,NUTTY,4533.0,3815,1436,4.1e-05
3821,GOLLY,4531.5,3629,1805,2.6e-05
3822,HAUGH,4531.0,3811,1440,2.1e-05
3823,GANJA,4531.0,3765,1532,2.2e-05
3824,BUNCH,4530.5,3813,1435,0.000867
3825,YAZOO,4530.0,3961,1138,8.5e-05
3826,ICILY,4529.5,3864,1331,1.8e-05
3827,JINKS,4527.0,3953,1148,2.7e-05
3828,MUFTI,4527.0,4061,932,5.3e-05
3829,TWEET,4527.0,3709,1636,3.4e-05
3830,GANGA,4526.0,3700,1652,9.6e-05
3831,HUMID,4523.5,3936,1175,0.000343
3832,RUBUS,4521.5,3999,1045,3.8e-05
3833,LEVEL,4514.5,3707,1615,0.031296
3834,SHUCK,4513.0,3781,1464,2.5e-05
3835,VITIS,4512.0,3871,1282,4.1e-05
3836,KHAKI,4511.5,4066,891,0.000118
3837,BILLY,4510.5,3618,1785,0.001059
3838,CONGO,4508.0,3741,1534,0.000729
3839,GUNDY,4505.5,3741,1529,1.4e-05
3840,EMBED,4505.0,3938,1134,6.9e-05
3841,QUIRK,4501.0,3903,1196,8.3e-05
3842,JACKY,4500.0,3742,1516,2.8e-05
3843,MAXIM,4498.0,3801,1394,0.000483
3844,BUSHY,4497.5,3801,1393,0.00016
3845,TWILL,4494.5,3868,1253,0.000104
3846,STIFF,4494.5,3889,1211,0.001133
3847,SUNUP,4493.0,3726,1534,1.2e-05
3848,ANZAC,4488.5,4060,857,4e-05
3849,WHACK,4487.5,3896,1183,5.7e-05
3850,BUTCH,4487.0,3833,1308,9.5e-05
3851,BANFF,4486.5,3761,1451,8e-05
3852,WIDTH,4486.0,3924,1124,0.004041
3853,MACAW,4485.0,3758,1454,1.7e-05
3854,UVULA,4484.0,4056,856,3.1e-05
3855,GINNY,4482.5,3578,1809,9e-05
3856,SHYLY,4482.0,3642,1680,8.4e-05
3857,SNIFF,4482.0,3869,1226,0.000104
3858,CHILI,4481.5,3826,1311,0.000266
3859,BEEFY,4480.5,3654,1653,2.5e-05
3860,DOUGH,4479.0,3817,1324,0.000516
3861,BLURB,4477.5,3910,1135,2.3e-05
3862,FUNGI,4472.5,3933,1079,0.000791
3863,TONTO,4472.5,3683,1579,2.5e-05
3864,ALGAL,4472.0,3823,1298,0.000226
3865,GILLY,4471.0,3640,1662,2.7e-05
3866,TOMMY,4469.5,3650,1639,0.000587
3867,BITTY,4465.0,3604,1722,1.4e-05
3868,GULCH,4463.5,3846,1235,0.000133
3869,ANNAM,4462.5,3869,1187,3e-05
3870,BABOO,4457.0,3705,1504,1.7e-05
3871,LIKIN,4455.0,3829,1252,1.3e-05
3872,BURRY,4454.0,3538,1832,1.1e-05
3873,PEGGY,4452.5,3682,1541,0.000342
3874,USURP,4451.5,4115,673,9.1e-05
3875,PUBIC,4447.0,3888,1118,0.000134
3876,QUACK,4444.0,3834,1220,0.000101
3877,CLUMP,4442.0,3904,1076,0.000158
3878,GOODS,4441.5,3715,1453,0.014082
3879,ASSAM,4441.0,3987,908,0.000384
3880,MAKAH,4437.5,3659,1557,1.3e-05
3881,LUMPY,4433.0,3786,1294,7.2e-05
3882,NODDY,4429.5,3697,1465,1.3e-05
3883,BAGGY,4423.5,3515,1817,6.3e-05
3884,MIAMI,4420.0,3773,1294,0.001313
3885,GAWKY,4420.0,3634,1572,1.3e-05
3886,EMCEE,4419.5,3607,1625,1.2e-05
3887,WEDGE,4416.5,3635,1563,0.000651
3888,COMFY,4415.5,3591,1649,3.1e-05
3889,CYNIC,4415.5,3844,1143,7.3e-05
3890,FLICK,4415.0,3770,1290,0.000144
3891,PUPIL,4413.0,3766,1294,0.002058
3892,DEBBY,4412.5,3742,1341,2.1e-05
3893,JESSE,4412.5,3587,1651,0.000736
3894,KNOLL,4412.0,3894,1036,0.000156
3895,BOOTH,4411.5,3583,1657,0.001049
3896,HONDO,4410.5,3753,1315,3.5e-05
3897,QUOTH,4409.0,3827,1164,0.000155
3898,HITCH,4408.0,3797,1222,0.000212
3899,CULLY,4402.5,3522,1761,1.5e-05
3900,JEWEL,4401.5,3676,1451,0.000418
3901,CIRRI,4401.5,3658,1487,4e-05
3902,OUTDO,4392.5,3943,899,4.6e-05
3903,PROOF,4390.0,3734,1312,0.007648
3904,AMMAN,4388.0,3824,1128,9.8e-05
3905,EQUUS,4384.5,3986,797,3e-05
3906,JUICY,4383.0,3589,1588,0.000159
3907,VOUCH,4381.5,3716,1331,8.4e-05
3908,FLUNG,4381.0,3819,1124,0.000644
3909,FLOCK,4372.5,3759,1227,0.000899
3910,BROOK,4372.5,3648,1449,0.001084
3911,LOTTO,4369.0,3694,1350,3.1e-05
3912,JUROR,4368.0,3690,1356,0.000385
3913,FIGHT,4367.5,3783,1169,0.005472
3914,TIMID,4364.0,3667,1394,0.00039
3915,EXUDE,4363.0,3756,1214,3.4e-05
3916,DICKY,4361.0,3692,1338,3.7e-05
3917,SQUIB,4359.5,3758,1203,2.1e-05
3918,TIPPY,4359.5,3643,1433,1.4e-05
3919,CUTTY,4357.0,3508,1698,1.3e-05
3920,LUCKY,4355.5,3724,1263,0.001328
3921,FOLLY,4350.5,3439,1823,0.000848
3922,BOUGH,4350.0,3627,1446,0.000133
3923,CHECK,4350.0,3717,1266,0.007928
3924,FORGO,4345.5,3640,1411,8.2e-05
3925,RUDDY,4340.0,3679,1322,0.000166
3926,PHONO,4339.0,3679,1320,2.6e-05
3927,GAMBA,4338.5,3653,1371,2.7e-05
3928,PICKY,4335.5,3618,1435,2.4e-05
3929,DUSKY,4335.0,3687,1296,0.000273
3930,MICKY,4330.5,3632,1397,2.5e-05
3931,WADDY,4329.0,3511,1636,1.8e-05
3932,LLOYD,4329.0,3797,1064,0.001633
3933,CHUNK,4328.0,3675,1306,0.000189
3934,ONION,4324.5,3760,1129,0.000662
3935,PIGMY,4323.5,3586,1475,2.7e-05
3936,ALLYL,4323.0,3775,1096,7.1e-05
